state,date,cases,deaths,total_distributed,distributed_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,daily_vaccinations_per_million
Virginia,2021-10-27,1631,34,13685285.0,160.33,62.78,135.66,3070.0
Virginia,2021-10-28,1495,43,13750915.0,161.1,62.94,136.98,4515.0
Virginia,2021-10-29,1646,37,13872115.0,162.52,62.95,137.0,4097.0
Virginia,2021-10-30,0,0,14039405.0,164.48,63.03,137.57,4541.0
Virginia,2021-10-31,0,0,14044995.0,164.55,63.1,138.15,4845.0
Virginia,2021-11-01,3228,77,14043495.0,164.53,63.17,138.65,5168.0
Virginia,2021-11-02,1245,36,14128215.0,165.52,63.22,139.0,5229.0
Virginia,2021-11-03,1435,32,14218415.0,166.58,63.27,139.38,5320.0
Virginia,2021-11-04,1494,37,14326315.0,167.84,63.34,139.94,4231.0
Virginia,2021-11-05,1369,36,14392475.0,168.62,63.41,140.37,4817.0
Virginia,2021-11-06,0,0,14501455.0,169.9,63.48,140.87,4709.0
Virginia,2021-11-07,0,0,14514675.0,170.05,63.54,141.34,4556.0
Virginia,2021-11-08,3386,65,14514675.0,170.05,63.62,141.97,4743.0
Virginia,2021-11-09,1448,35,14592035.0,170.96,63.7,142.51,5014.0
Virginia,2021-11-10,1407,36,14765625.0,172.99,63.74,142.85,4957.0
Virginia,2021-11-11,1588,33,14861820.0,174.115,63.825,143.565,5183.0
Virginia,2021-11-12,1466,27,14958015.0,175.24,63.91,144.28,5573.0
Virginia,2021-11-13,0,0,15026105.0,176.04,63.96,144.88,5733.0
Virginia,2021-11-14,0,0,15026785.0,176.05,64.01,145.35,5718.0
Virginia,2021-11-15,3224,71,15023025.0,176.01,64.08,146.25,6108.0
Virginia,2021-11-16,1210,30,15150605.0,177.5,64.12,146.61,5853.0
Virginia,2021-11-17,2532,21,15205095.0,178.14,64.16,146.94,5832.0
Virginia,2021-11-18,1895,26,15235915.0,178.5,64.22,147.48,5598.0
Virginia,2021-11-19,1762,23,15331485.0,179.62,64.38,148.37,5853.0
Virginia,2021-11-20,0,0,15418715.0,180.64,64.45,148.98,5861.0
Virginia,2021-11-21,0,0,15413275.0,180.58,64.5,149.52,5966.0
Virginia,2021-11-22,4110,56,15408435.0,180.52,64.56,150.22,5671.0
Virginia,2021-11-23,1586,25,15504115.0,181.64,64.59,150.58,5668.0
Virginia,2021-11-24,1535,24,15593805.0,182.69,64.62,150.94,5712.0
Virginia,2021-11-25,1781,19,15587319.0,182.614,64.67,151.39,5575.0
Virginia,2021-11-26,1267,19,15580833.0,182.538,64.72,151.84,4949.0
Virginia,2021-11-27,0,0,15574347.0,182.462,64.77000000000001,152.29,4723.0
Virginia,2021-11-28,0,0,15567861.0,182.386,64.82000000000001,152.74,4595.0
Virginia,2021-11-29,3470,49,15561375.0,182.31,64.87,153.19,4248.0
Virginia,2021-11-30,1907,26,15628535.0,183.1,64.94,153.49,4159.0
Virginia,2021-12-01,2413,20,15686355.0,183.78,65.04,153.87,4197.0
Virginia,2021-12-02,2472,11,15756175.0,184.6,65.19,154.4,4303.0
Virginia,2021-12-03,2598,12,15820055.0,185.34,65.36,155.08,4638.0
Virginia,2021-12-04,0,0,15846355.0,185.65,65.56,155.93,5207.0
Virginia,2021-12-05,0,0,15834735.0,185.52,65.74,156.74,5717.0
Virginia,2021-12-06,6456,18,15822135.0,185.37,65.94,157.47,6122.0
Virginia,2021-12-07,2242,27,15841765.0,185.6,66.06,157.93,6353.0
Virginia,2021-12-08,2850,40,16016985.0,187.65,66.3,158.87,7142.0
Virginia,2021-12-09,3074,30,16057155.0,188.12,66.31,158.9,6437.0
Virginia,2021-12-10,2848,27,16123465.0,188.9,66.43,159.42,6192.0
Virginia,2021-12-11,0,0,16220165.0,190.03,66.58,160.19,6079.0
Virginia,2021-12-12,0,0,16220965.0,190.04,66.69,160.77,5753.0
Virginia,2021-12-13,6625,62,16220445.0,190.03,66.8,161.34,5518.0
Virginia,2021-12-14,2416,35,16356845.0,191.63,66.89,161.72,5415.0
Virginia,2021-12-15,3135,33,16411695.0,192.28,66.97,162.17,4711.0
Virginia,2021-12-16,3688,30,16454595.0,192.78,67.09,162.81,5579.0
Virginia,2021-12-17,3457,28,16594425.0,194.42,67.18,163.3,5542.0
Virginia,2021-12-18,0,0,16578865.0,194.23,67.33,164.13,5632.0
Virginia,2021-12-19,0,0,16573985.0,194.18,67.39,164.71,5628.0
Virginia,2021-12-20,10308,53,16539545.0,193.77,67.46,165.22,5548.0
Virginia,2021-12-21,4437,38,16614315.0,194.65,67.52,165.7,5678.0
Virginia,2021-12-22,5972,50,16690375.0,195.54,67.57,166.04,5530.0
Virginia,2021-12-23,6473,33,16758355.0,196.34,67.64,166.74,5615.0
Virginia,2021-12-24,8756,37,16743342.5,196.1625,67.695,167.2175,5600.0
Virginia,2021-12-25,0,0,16728330.0,195.985,67.75,167.695,5090.0
Virginia,2021-12-26,0,0,16713317.5,195.8075,67.805,168.1725,4948.0
Virginia,2021-12-27,18513,25,16698305.0,195.63,67.86,168.65,4894.0
Virginia,2021-12-28,7439,185,16698305.0,195.63,67.86,168.66,4229.0
Virginia,2021-12-29,12112,37,16812085.0,196.97,67.9,168.89,4073.0
Virginia,2021-12-30,13500,24,16881235.0,197.78,67.95,169.29,3637.0
Virginia,2021-12-31,17618,22,16880711.0,197.774,68.006,169.718,3568.0
Virginia,2022-01-01,0,0,16880187.0,197.768,68.062,170.146,3499.0
Virginia,2022-01-02,0,0,16879663.0,197.762,68.11800000000001,170.574,3430.0
Virginia,2022-01-03,40246,28,16879139.0,197.756,68.174,171.002,3361.0
Virginia,2022-01-04,17395,7,16878615.0,197.75,68.23,171.43,3955.0
Virginia,2022-01-05,10728,9,16953825.0,198.63,68.28,171.73,4048.0
Virginia,2022-01-06,15840,11,17266955.0,202.3,68.32,171.97,3831.0
Virginia,2022-01-07,18309,9,17266955.0,202.3,68.37,172.33,3732.0
Virginia,2022-01-08,0,0,17407425.0,203.94,68.43,172.73,3701.0
Virginia,2022-01-09,0,0,17407525.0,203.94,68.49,173.15,3683.0
Virginia,2022-01-10,57703,20,17404935.0,203.91,68.53,173.45,3508.0
Virginia,2022-01-11,16681,44,17566895.0,205.81,68.62,174.1,3811.0
Virginia,2022-01-12,19836,35,17631865.0,206.57,68.68,174.55,4040.0
Virginia,2022-01-13,18942,35,17663735.0,206.94,68.75,174.92,4219.0
Virginia,2022-01-14,17219,18,17743375.0,207.88,68.81,175.34,4297.0
Virginia,2022-01-15,0,0,17801875.0,208.56,68.87,175.76,4328.0
Virginia,2022-01-16,0,0,17809475.0,208.65,68.91333333333334,176.06666666666666,4172.0
Virginia,2022-01-17,45738,11,17817075.0,208.74,68.95666666666666,176.37333333333333,4174.0
Virginia,2022-01-18,10248,8,17824675.0,208.83,69.0,176.68,3696.0
Virginia,2022-01-19,12480,13,17862975.0,209.28,70.13,176.85,3282.0
Virginia,2022-01-20,14803,18,17895875.0,209.66,70.17,177.06,3055.0
Virginia,2022-01-21,17027,-1,17917075.0,209.91,70.22,177.3,2808.0
Virginia,2022-01-22,0,0,17980385.0,210.65,70.26,177.57,2584.0
Virginia,2022-01-23,0,0,17986785.0,210.73,70.32,177.82,2495.0
Virginia,2022-01-24,29581,96,17986785.0,210.73,70.35,177.97,2282.0
Virginia,2022-01-25,10699,54,18049785.0,211.47,70.37,178.1,2025.0
Virginia,2022-01-26,11126,50,18062885.0,211.62,70.4,178.26,2018.0
Virginia,2022-01-27,11743,36,18079685.0,211.82,70.44,178.45,1992.0
Virginia,2022-01-28,10741,39,18135085.0,212.47,70.49,178.67,1955.0
Virginia,2022-01-29,0,0,18164085.0,212.81,70.49,178.68,1578.0
Virginia,2022-01-30,0,0,18169385.0,212.87,70.57,179.07,1795.0
Virginia,2022-01-31,20047,90,18169385.0,212.87,70.61,179.24,1803.0
Virginia,2022-02-01,6055,35,18197185.0,213.19,70.63,179.33,1760.0
Virginia,2022-02-02,6678,160,18212085.0,213.37,70.67,179.52,1793.0
Virginia,2022-02-03,7139,136,18239385.0,213.69,70.7,179.68,1756.0
Virginia,2022-02-04,6500,155,18268085.0,214.02,70.75,179.85,1685.0
Virginia,2022-02-05,0,0,18269185.0,214.04,70.8,180.06,1975.0
Virginia,2022-02-06,0,0,18274485.0,214.1,70.85,180.23,1653.0
Virginia,2022-02-07,12226,404,18274485.0,214.1,70.88,180.3,1516.0
Virginia,2022-02-08,4689,120,18302985.0,214.43,70.89,180.34,1440.0
Virginia,2022-02-09,4738,78,18329785.0,214.75,70.97,180.65,1612.0
Virginia,2022-02-10,4727,88,18349785.0,214.98,71.28,182.23,3640.0
Virginia,2022-02-11,4275,89,18380685.0,215.34,71.32,182.38,3608.0
Virginia,2022-02-12,0,0,18403885.0,215.62,71.37,182.58,3604.0
Virginia,2022-02-13,0,0,18406085.0,215.64,71.46,182.9,3822.0
Virginia,2022-02-14,8049,215,18406085.0,215.64,71.5,183.05,3935.0
Virginia,2022-02-15,2993,82,18423685.0,215.85,71.53,183.13,3979.0
Virginia,2022-02-16,3030,99,18430185.0,215.92,71.55,183.22,3674.0
Virginia,2022-02-17,3090,69,18606405.0,217.99,71.65,184.89,3803.0
Virginia,2022-02-18,2846,69,18634605.0,218.32,71.69,185.01,3766.0
Virginia,2022-02-19,0,0,18653105.0,218.54,71.73,185.13,3636.0
Virginia,2022-02-20,0,0,18658205.0,218.59666666666666,71.76,185.24,3334.0
Virginia,2022-02-21,5908,129,18663305.0,218.65333333333334,71.78999999999999,185.35,3283.0
Virginia,2022-02-22,2089,85,18668405.0,218.71,71.82,185.46,3336.0
Virginia,2022-02-23,1993,108,18678105.0,218.83,71.85,185.56,3337.0
Virginia,2022-02-24,2176,102,18692805.0,219.0,71.88,185.68,1121.0
Virginia,2022-02-25,1659,96,18737605.0,219.53,71.91,185.78,1100.0
Virginia,2022-02-26,0,0,18742405.0,219.58,71.94,185.89,1094.0
Virginia,2022-02-27,0,0,18753105.0,219.705,71.975,186.0,1087.0
Virginia,2022-02-28,3432,235,18763805.0,219.83,72.01,186.11,1081.0
Virginia,2022-03-01,1496,40,18766005.0,219.86,72.03,186.17,1014.0
Virginia,2022-03-02,1612,48,18776405.0,219.98,72.04,186.25,989.0
Virginia,2022-03-03,1644,46,18786705.0,220.1,72.07,186.34,949.0
Virginia,2022-03-04,1097,50,18809905.0,220.37,72.1,186.44,942.0
Virginia,2022-03-05,0,0,18825405.0,220.55,72.12,186.53,914.0
Virginia,2022-03-06,0,0,18825505.0,220.55,72.15,186.63,906.0
Virginia,2022-03-07,2388,105,18825505.0,220.55,72.17,186.7,855.0
Washington,2021-01-12,1858,90,567725.0,7.46,0.23,2.57,1664.0
Washington,2021-01-13,2658,49,572600.0,7.52,0.3,2.73,1664.0
Washington,2021-01-14,2575,38,655575.0,8.61,0.355,2.96,1948.0
Washington,2021-01-15,2193,27,696175.0,9.14,0.41,3.19,2059.0
Washington,2021-01-16,0,0,696175.0,9.14,0.45499999999999996,3.4475,2189.0
Washington,2021-01-17,3969,0,696175.0,9.14,0.5,3.705,2268.0
Washington,2021-01-18,0,0,696175.0,9.14,0.5449999999999999,3.9625,2320.0
Washington,2021-01-19,2050,37,696175.0,9.14,0.59,4.22,2357.0
Washington,2021-01-20,2028,0,805000.0,10.57,0.65,4.55,2599.0
Washington,2021-01-21,2070,125,820875.0,10.78,0.73,4.9,2780.0
Washington,2021-01-22,2162,49,829950.0,10.9,0.82,5.29,3012.0
Washington,2021-01-23,1949,0,846625.0,11.12,0.88,5.74,3278.0
Washington,2021-01-24,0,0,846625.0,11.12,0.9,5.9,3142.0
Washington,2021-01-25,1943,34,846625.0,11.12,0.97,6.42,3513.0
Washington,2021-01-26,1341,19,960800.0,12.62,1.0,6.67,3497.0
Washington,2021-01-27,1807,44,981050.0,12.88,1.07,7.02,3521.0
Washington,2021-01-28,2520,32,1003550.0,13.18,1.2,7.5,3709.0
Washington,2021-01-29,1992,42,1005500.0,13.2,1.31,7.97,3826.0
Washington,2021-01-30,1796,0,1031400.0,13.54,1.42,8.46,3883.0
Washington,2021-01-31,0,0,1031400.0,13.54,1.54,8.99,4408.0
Washington,2021-02-01,1738,33,1031400.0,13.54,1.66,9.46,4349.0
Washington,2021-02-02,1357,-2,1129025.0,14.83,1.72,9.74,4393.0
Washington,2021-02-03,1602,72,1163675.0,15.28,1.81,10.06,4343.0
Washington,2021-02-04,1584,28,1168625.0,15.35,1.94,10.47,4244.0
Washington,2021-02-05,1493,33,1172525.0,15.4,2.07,10.87,4144.0
Washington,2021-02-06,775,0,1208600.0,15.87,2.25,11.4,4199.0
Washington,2021-02-07,0,0,1208600.0,15.87,2.41,11.89,4142.0
Washington,2021-02-08,3068,2,1208600.0,15.87,2.54,12.32,4077.0
Washington,2021-02-09,811,107,1364750.0,17.92,2.61,12.49,3929.0
Washington,2021-02-10,681,45,1405100.0,18.45,2.83,13.25,4559.0
Washington,2021-02-11,1453,30,1429050.0,18.77,3.01,13.66,4553.0
Washington,2021-02-12,1008,42,1437825.0,18.88,3.25,14.19,4738.0
Washington,2021-02-13,880,0,1437825.0,18.88,3.46,14.73,4765.0
Washington,2021-02-14,0,0,1437825.0,18.88,3.7,15.32,4903.0
Washington,2021-02-15,0,0,1445625.0,18.985,3.8,15.55,4614.0
Washington,2021-02-16,1699,34,1453425.0,19.09,3.9,15.78,4692.0
Washington,2021-02-17,1061,50,1500225.0,19.7,4.11,16.1,4070.0
Washington,2021-02-18,1200,44,1500325.0,19.7,4.3,16.49,4047.0
Washington,2021-02-19,897,19,1601125.0,21.03,4.79,17.89,5285.0
Washington,2021-02-20,890,0,1619340.0,21.27,5.12,18.48,5355.0
Washington,2021-02-21,0,0,1619340.0,21.27,5.4,18.97,5216.0
Washington,2021-02-22,1168,35,1619340.0,21.27,5.73,19.43,5543.0
Washington,2021-02-23,731,24,1920320.0,25.22,5.85,19.61,5483.0
Washington,2021-02-24,872,31,2013420.0,26.44,6.0,19.89,5412.0
Washington,2021-02-25,1088,30,2094570.0,27.51,6.39,20.52,5753.0
Washington,2021-02-26,1169,14,2166300.0,28.45,6.77,21.13,4634.0
Washington,2021-02-27,951,0,2245010.0,29.48,7.21,21.89,4870.0
Washington,2021-02-28,0,0,2245010.0,29.48,7.65,22.71,5341.0
Washington,2021-03-01,935,13,2245010.0,29.48,8.16,23.64,6016.0
Washington,2021-03-02,733,19,2443300.0,32.09,8.44,24.18,6521.0
Washington,2021-03-03,795,24,2517210.0,33.06,8.73,24.8,7012.0
Washington,2021-03-04,854,20,2572750.0,33.79,9.01,25.51,7137.0
Washington,2021-03-05,778,9,2628620.0,34.52,9.34,26.28,7351.0
Washington,2021-03-06,664,0,2657880.0,34.9,9.67,27.2,7591.0
Washington,2021-03-07,0,0,2657880.0,34.9,10.02,28.15,7780.0
Washington,2021-03-08,1199,22,2657880.0,34.9,10.35,29.07,7753.0
Washington,2021-03-09,672,14,2942240.0,38.64,10.56,29.62,7767.0
Washington,2021-03-10,728,23,2989200.0,39.25,10.76,30.25,7790.0
Washington,2021-03-11,753,7,3034110.0,39.84,11.22,31.27,8228.0
Washington,2021-03-12,632,16,3106330.0,40.79,11.54,32.07,8269.0
Washington,2021-03-13,909,0,3132270.0,41.13,11.84,32.85,8073.0
Washington,2021-03-14,0,0,3132270.0,41.13,12.17,33.65,7853.0
Washington,2021-03-15,1081,12,3132270.0,41.13,12.54,34.49,7744.0
Washington,2021-03-16,603,14,3396560.0,44.6,12.81,35.01,7701.0
Washington,2021-03-17,903,7,3427310.0,45.01,12.99,35.53,7549.0
Washington,2021-03-18,895,12,3474360.0,45.63,13.31,36.29,7160.0
Washington,2021-03-19,885,6,3557430.0,46.72,13.63,37.08,7160.0
Washington,2021-03-20,990,0,3586880.0,47.1,13.97,37.95,7273.0
Washington,2021-03-21,0,0,3586880.0,47.1,14.36,39.04,7692.0
Washington,2021-03-22,1204,9,3586880.0,47.1,14.63,40.0,7871.0
Washington,2021-03-23,550,3,3897910.0,51.19,14.78,40.3,7566.0
Washington,2021-03-24,963,14,3927360.0,51.57,14.96,40.82,7551.0
Washington,2021-03-25,1107,13,3974140.0,52.19,15.31,41.64,7646.0
Washington,2021-03-26,1060,5,4040730.0,53.06,15.75,42.7,8029.0
Washington,2021-03-27,1449,0,4114320.0,54.03,16.22,43.74,8281.0
Washington,2021-03-28,0,0,4114320.0,54.03,16.8,44.91,8386.0
Washington,2021-03-29,1270,8,4114320.0,54.03,17.31,45.98,8555.0
Washington,2021-03-30,850,11,4325160.0,56.8,17.56,46.45,8784.0
Washington,2021-03-31,1251,10,4495070.0,59.03,17.93,47.1,8975.0
Washington,2021-04-01,1276,15,4571720.0,60.04,18.43,48.06,9178.0
Washington,2021-04-02,1353,16,4693200.0,61.63,18.95,49.19,9267.0
Washington,2021-04-03,1288,0,4834980.0,63.49,19.49,50.35,9446.0
Washington,2021-04-04,0,0,4834980.0,63.49,20.09,51.59,9548.0
Washington,2021-04-05,1614,7,4834980.0,63.49,20.69,52.73,9632.0
Washington,2021-04-06,635,14,5150690.0,67.64,20.84,53.07,9461.0
Washington,2021-04-07,1518,7,5173200.0,67.94,21.19,53.8,9563.0
Washington,2021-04-08,1042,10,5224180.0,68.6,21.66,54.76,9568.0
Washington,2021-04-09,1582,6,5380020.0,70.65,22.17,55.9,9589.0
Washington,2021-04-10,1436,0,5514040.0,72.41,22.81,57.05,9560.0
Washington,2021-04-11,0,0,5514040.0,72.41,23.44,58.25,9514.0
Washington,2021-04-12,1722,7,5514040.0,72.41,24.05,59.45,9603.0
Washington,2021-04-13,1104,11,5671220.0,74.48,24.43,60.12,10068.0
Washington,2021-04-14,1283,17,5740920.0,75.39,24.89,60.95,10222.0
Washington,2021-04-15,1386,5,5782200.0,75.93,25.36,61.89,10188.0
Washington,2021-04-16,2169,18,5845400.0,76.76,25.84,62.86,9945.0
Washington,2021-04-17,1655,0,5999170.0,78.78,26.36,64.01,9954.0
Washington,2021-04-18,0,0,5999170.0,78.78,26.92,65.21,9939.0
Washington,2021-04-19,1371,14,5999170.0,78.78,27.49,66.32,9816.0
Washington,2021-04-20,1798,13,6293730.0,82.65,27.66,66.82,9563.0
Washington,2021-04-21,1496,15,6411100.0,84.19,27.98,67.63,9539.0
Washington,2021-04-22,1625,6,6446970.0,84.66,28.42,68.6,9591.0
Washington,2021-04-23,1755,6,6515670.0,85.56,28.97,69.82,9938.0
Washington,2021-04-24,1718,0,6667750.0,87.56,29.48,70.88,9803.0
Washington,2021-04-25,0,0,6667750.0,87.56,30.08,72.04,9768.0
Washington,2021-04-26,2105,16,6667750.0,87.56,30.6,73.2,9828.0
Washington,2021-04-27,1092,12,6984940.0,91.73,30.81,73.72,9860.0
Washington,2021-04-28,1640,12,7048310.0,92.56,31.15,74.43,9722.0
Washington,2021-04-29,1569,13,7152780.0,93.93,31.65,75.47,9811.0
Washington,2021-04-30,1322,12,7203050.0,94.59,32.24,76.54,9604.0
Washington,2021-05-01,1669,0,7368520.0,96.76,32.74,77.58,9575.0
Washington,2021-05-02,0,0,7368520.0,96.76,33.28,78.58,9335.0
Washington,2021-05-03,2482,8,7368520.0,96.76,33.69,79.34,8767.0
Washington,2021-05-04,1416,21,7597610.0,99.77,33.79,79.53,8306.0
Washington,2021-05-05,1326,11,7647410.0,100.43,34.11,80.1,8086.0
Washington,2021-05-06,1142,14,7680690.0,100.86,34.61,80.92,7783.0
Washington,2021-05-07,1408,11,7770610.0,102.04,35.1,81.73,7417.0
Washington,2021-05-08,1497,0,7942520.0,104.3,35.64,82.65,7246.0
Washington,2021-05-09,0,0,7942520.0,104.3,36.25,83.61,7193.0
Washington,2021-05-10,1725,22,7942520.0,104.3,37.02,84.78,7773.0
Washington,2021-05-11,1225,7,8050430.0,105.72,37.45,85.4,8389.0
Washington,2021-05-12,1090,21,8093760.0,106.29,37.85,85.95,8366.0
Washington,2021-05-13,1362,12,8143740.0,106.94,38.37,86.72,8290.0
Washington,2021-05-14,2375,-4,8206980.0,107.78,38.9,87.51,8258.0
Washington,2021-05-15,908,0,8316630.0,109.22,39.45,88.4,8207.0
Washington,2021-05-16,0,0,8316630.0,109.22,40.07,89.47,8372.0
Washington,2021-05-17,717,18,8316630.0,109.22,40.57,90.24,7805.0
Washington,2021-05-18,668,13,8380210.0,110.05,40.87,90.75,7632.0
Washington,2021-05-19,853,20,8399010.0,110.3,41.28,91.42,7812.0
Washington,2021-05-20,945,17,8463800.0,111.15,41.81,92.31,7981.0
Washington,2021-05-21,1646,12,8547640.0,112.25,42.33,93.2,8126.0
Washington,2021-05-22,0,0,8615640.0,113.14,42.98,94.41,8596.0
Washington,2021-05-23,0,0,8615640.0,113.14,43.56,95.36,8410.0
Washington,2021-05-24,2005,7,8615640.0,113.14,44.09,96.22,8537.0
Washington,2021-05-25,916,13,8753980.0,114.96,44.26,96.57,8319.0
Washington,2021-05-26,1755,19,8757240.0,115.0,44.58,97.11,8136.0
Washington,2021-05-27,1531,13,8792040.0,115.46,44.98,97.79,7824.0
Washington,2021-05-28,1082,11,8817000.0,115.79,45.01,97.87,6670.0
Washington,2021-05-29,1066,0,8898290.0,116.85,45.94,99.35,7058.0
Washington,2021-05-30,0,0,8898290.0,116.85,46.37,100.01,6647.0
Washington,2021-05-31,0,0,8898290.0,116.85,46.515,100.26,5782.0
Washington,2021-06-01,1135,24,8898290.0,116.85,46.66,100.51,5635.0
Washington,2021-06-02,693,12,8914670.0,117.07,46.86,100.87,5365.0
Washington,2021-06-03,867,20,8930980.0,117.28,47.17,101.36,5108.0
Washington,2021-06-04,719,15,8954220.0,117.59,47.49,101.84,5680.0
Washington,2021-06-05,794,0,9052760.0,118.88,47.5,101.86,3574.0
Washington,2021-06-06,0,0,9052760.0,118.88,48.25,103.0,4261.0
Washington,2021-06-07,832,20,9052760.0,118.88,48.72,103.68,4875.0
Washington,2021-06-08,702,-71,9076940.0,119.2,48.95,103.99,4968.0
Washington,2021-06-09,507,8,9087720.0,119.34,48.96,104.01,4483.0
Washington,2021-06-10,717,10,9094520.0,119.43,49.26,104.43,4382.0
Washington,2021-06-11,639,12,9142740.0,120.06,49.57,104.88,4338.0
Washington,2021-06-12,712,0,9180320.0,120.56,50.0,105.52,5236.0
Washington,2021-06-13,0,0,9180320.0,120.56,50.31,106.0,4288.0
Washington,2021-06-14,556,-33,9180320.0,120.56,50.71,106.59,4161.0
Washington,2021-06-15,433,18,9195030.0,120.75,51.07,107.1,4445.0
Washington,2021-06-16,531,1,9212310.0,120.98,51.08,107.11,4428.0
Washington,2021-06-17,438,9,9236885.0,121.3,51.89,108.23,5428.0
Washington,2021-06-18,558,10,9265975.0,121.68,52.18,108.65,5390.0
Washington,2021-06-19,521,0,9293435.0,122.04,52.47,109.09,5104.0
Washington,2021-06-20,0,0,9293435.0,122.04,52.71,109.45,4936.0
Washington,2021-06-21,521,18,9293435.0,122.04,52.93,109.78,4562.0
Washington,2021-06-22,418,5,9315915.0,122.34,52.93,109.79,3833.0
Washington,2021-06-23,803,46,9324785.0,122.45,53.13,110.11,4294.0
Washington,2021-06-24,546,9,9332975.0,122.56,53.32,110.42,3136.0
Washington,2021-06-25,492,4,9358465.0,122.9,53.51,110.73,2961.0
Washington,2021-06-26,421,0,9368315.0,123.03,53.72,111.07,2826.0
Washington,2021-06-27,0,0,9368315.0,123.03,53.97,111.44,2832.0
Washington,2021-06-28,526,9,9368315.0,123.03,54.3,111.94,3087.0
Washington,2021-06-29,318,9,9377815.0,123.15,54.39,112.19,3431.0
Washington,2021-06-30,347,10,9381235.0,123.2,54.51,112.46,3353.0
Washington,2021-07-01,477,8,9398075.0,123.42,54.68,112.79,3383.0
Washington,2021-07-02,411,1,9406775.0,123.53,54.83,113.04,3303.0
Washington,2021-07-03,0,0,9413055.0,123.61,54.97,113.29,3172.0
Washington,2021-07-04,0,0,9413055.0,123.61,55.14,113.67,3195.0
Washington,2021-07-05,0,0,9413055.0,123.61,55.19,113.81,2665.0
Washington,2021-07-06,1182,21,9413055.0,123.61,55.24,113.95,2510.0
Washington,2021-07-07,403,13,9413055.0,123.61,55.42,114.25,2550.0
Washington,2021-07-08,582,13,9486525.0,124.58,55.55,114.48,2405.0
Washington,2021-07-09,453,11,9508985.0,124.87,55.69,114.7,2371.0
Washington,2021-07-10,0,0,9520555.0,125.03,55.81,114.9,2302.0
Washington,2021-07-11,0,0,9520555.0,125.03,55.95,115.12,2072.0
Washington,2021-07-12,1606,3,9520555.0,125.03,56.06,115.3,2124.0
Washington,2021-07-13,1105,22,9521955.0,125.04,56.12,115.4,2080.0
Washington,2021-07-14,703,5,9531265.0,125.17,56.2,115.54,1843.0
Washington,2021-07-15,789,9,9542725.0,125.32,56.3,115.72,1782.0
Washington,2021-07-16,761,6,9562155.0,125.57,56.42,115.91,1734.0
Washington,2021-07-17,0,0,9566735.0,125.63,56.5,116.07,1661.0
Washington,2021-07-18,0,0,9566735.0,125.63,56.6,116.23,1581.0
Washington,2021-07-19,1780,1,9573540.0,125.72,56.67,116.315,1453.0
Washington,2021-07-20,730,13,9580345.0,125.81,56.74,116.4,1420.0
Washington,2021-07-21,960,7,9584495.0,125.87,56.81,116.54,1439.0
Washington,2021-07-22,2562,3,9612075.0,126.23,56.91,116.73,1431.0
Washington,2021-07-23,0,0,9641335.0,126.61,57.0,116.91,1419.0
Washington,2021-07-24,136,12,9654005.0,126.78,57.1,117.1,1481.0
Washington,2021-07-25,0,0,9654805.0,126.79,57.19,117.28,1498.0
Washington,2021-07-26,3073,11,9654805.0,126.79,57.26,117.42,1584.0
Washington,2021-07-27,1025,8,9663285.0,126.9,57.3,117.5,1584.0
Washington,2021-07-28,1156,3,9671755.0,127.01,57.36,117.63,1551.0
Washington,2021-07-29,873,19,9704325.0,127.44,57.44,117.81,1546.0
Washington,2021-07-30,714,3,9726185.0,127.73,57.56,118.05,1632.0
Washington,2021-07-31,0,0,9739945.0,127.91,57.63,118.23,1611.0
Washington,2021-08-01,0,0,9740085.0,127.91,57.72,118.42,1631.0
Washington,2021-08-02,2805,5,9740085.0,127.91,57.78,118.57,1647.0
Washington,2021-08-03,5476,9,9756085.0,128.12,57.82,118.67,1660.0
Washington,2021-08-04,2032,9,9770815.0,128.31,57.9,118.83,1709.0
Washington,2021-08-05,2914,10,9801115.0,128.71,57.99,119.04,1760.0
Washington,2021-08-06,2337,13,9827565.0,129.06,58.08,119.25,1718.0
Washington,2021-08-07,0,0,9858675.0,129.47,58.16,119.45,1748.0
Washington,2021-08-08,0,0,9859125.0,129.47,58.25,119.67,1784.0
Washington,2021-08-09,6698,9,9859125.0,129.47,58.32,119.84,1803.0
Washington,2021-08-10,19,10,9873715.0,129.66,58.35,119.94,1819.0
Washington,2021-08-11,5077,17,9892835.0,129.91,58.36,119.96,1616.0
Washington,2021-08-12,3698,11,9919175.0,130.26,58.5,120.29,1794.0
Washington,2021-08-13,3162,24,9955495.0,130.74,58.6,120.55,1854.0
Washington,2021-08-14,0,0,9993825.0,131.24,58.69,120.76,1861.0
Washington,2021-08-15,0,0,9994275.0,131.25,58.79,121.01,1912.0
Washington,2021-08-16,7590,9,9994275.0,131.25,58.86,121.18,1927.0
Washington,2021-08-17,2330,21,10004725.0,131.38,58.89,121.31,1955.0
Washington,2021-08-18,3519,28,10068805.0,132.23,58.96,121.49,2192.0
Washington,2021-08-19,3937,33,10119215.0,132.89,59.06,121.75,2076.0
Washington,2021-08-20,3783,26,10201065.0,133.96,59.16,122.02,2107.0
